,Unnamed: 0,DOI,Journal,Type,Title,Publish_Time,Issue_Time,Co_Author,Author,Rank,Nationality,Abs_country,Abs_GPE,Abs_LOC,Nationality_clean,country_code,region_code,GPE,NORP,LOC,ORG,LANG
1111,1111,https://doi.org/10.1017/S0002731600039755,American Antiquity,Articles,archaeological and ecological perspectives on reorganization: a case study from the mimbres region of the u.s. southwest,20 January 2017, July 2006,True,Margaret C. Nelson,First,United States of America,[],['New Mexico'],[],United States,US,NA,,,"['mimbres', 'the u.s. southwest']",,
1112,1112,https://doi.org/10.1017/S0002731600039755,American Antiquity,Articles,archaeological and ecological perspectives on reorganization: a case study from the mimbres region of the u.s. southwest,20 January 2017, July 2006,True, Michelle Hegmon,Other,United States of America,[],['New Mexico'],[],United States,US,NA,,,"['mimbres', 'the u.s. southwest']",,
1113,1113,https://doi.org/10.1017/S0002731600039755,American Antiquity,Articles,archaeological and ecological perspectives on reorganization: a case study from the mimbres region of the u.s. southwest,20 January 2017, July 2006,True, Stephanie Kulow,Other,United States of America,[],['New Mexico'],[],United States,US,NA,,,"['mimbres', 'the u.s. southwest']",,
1114,1114,https://doi.org/10.1017/S0002731600039755,American Antiquity,Articles,archaeological and ecological perspectives on reorganization: a case study from the mimbres region of the u.s. southwest,20 January 2017, July 2006,True,Karen Gust Schollmeyer,Communication,United States of America,[],['New Mexico'],[],United States,US,NA,,,"['mimbres', 'the u.s. southwest']",,
1115,1115,https://doi.org/10.1017/S0002731600039767,American Antiquity,Articles,collapse of crucial resources and culture change: a model for the woodland to oneota transformation in the upper midwest,20 January 2017, July 2006,True,James L. Theler,First,United States of America,['United States'],['United States'],['the Driftless Area'],United States,US,NA,,,"['oneota', 'midwest']",,
1116,1116,https://doi.org/10.1017/S0002731600039767,American Antiquity,Articles,collapse of crucial resources and culture change: a model for the woodland to oneota transformation in the upper midwest,20 January 2017, July 2006,True,Robert F. Boszhardt,Communication,United States of America,['United States'],['United States'],['the Driftless Area'],United States,US,NA,,,"['oneota', 'midwest']",,
1117,1117,https://doi.org/10.1017/S0002731600039779,American Antiquity,Articles,evidence for berry and maize processing on the canadian plains from starch grain analysis,20 January 2017, July 2006,True,Sonia Zarrillo,First,Canada,[],[],['the Northern Plains'],Canada,CA,NA,,['canadian'],,,
1118,1118,https://doi.org/10.1017/S0002731600039779,American Antiquity,Articles,evidence for berry and maize processing on the canadian plains from starch grain analysis,20 January 2017, July 2006,True,Brian Kooyman,Communication,Canada,[],[],['the Northern Plains'],Canada,CA,NA,,['canadian'],,,
1119,1119,https://doi.org/10.1017/S0002731600039780,American Antiquity,Articles,"complex legal legacies: the native american graves protection and repatriation act, scientific study, and kennewick man",20 January 2017, July 2006,False,Susan B. Bruning,First,United States of America,[],['the United States' 'Kennewick'],[],United States,US,NA,,,,,
1120,1120,https://doi.org/10.2307/40035903,American Antiquity,Articles,climate change and the archaic to woodland transition (3000–2500 cal b.p.) in the mississippi river basin,20 January 2017, April 2006,False,Tristram R. Kidder,First,United States of America,[],['Archaic' 'Woodland' 'B.P.' 'Louisiana' 'Archaic'],"['the Mississippi River' 'Mississippi Valley' 'the Mississippi River'
 'the Mississippi River' 'North America']",United States,US,NA,,,['the mississippi river basin'],,
1121,1121,https://doi.org/10.2307/40035904,American Antiquity,Articles,pots and pox: the identification of protohistoric epidemics in the upper mississippi valley,20 January 2017, April 2006,False,Colin M. Betts,First,United States of America,[],['Oneota'],['North America' 'the Upper Mississippi River'],United States,US,NA,,,['the upper mississippi valley'],,
1122,1122,https://doi.org/10.2307/40035905,American Antiquity,Articles,bear's journey and the study of ritual in archaeology,20 January 2017, April 2006,True,Meghan C. L. Howey,First,United States of America,[],['Michigan'],['Great Lakes'],United States,US,NA,,,,,
1123,1123,https://doi.org/10.2307/40035905,American Antiquity,Articles,bear's journey and the study of ritual in archaeology,20 January 2017, April 2006,True,John M. O'Shea,Communication,United States of America,[],['Michigan'],['Great Lakes'],United States,US,NA,,,,,
1124,1124,https://doi.org/10.2307/40035906,American Antiquity,Articles,"food, meals, and daily activities: food habitus at neolithic çatalhöyük",20 January 2017, April 2006,True,Sonya Atalay,First,United States of America,[],[],[],United States,US,NA,,,,,
1125,1125,https://doi.org/10.2307/40035906,American Antiquity,Articles,"food, meals, and daily activities: food habitus at neolithic çatalhöyük",20 January 2017, April 2006,True,Christine A. Hastorf,Communication,United States of America,[],[],[],United States,US,NA,,,,,
1126,1126,https://doi.org/10.2307/40035319,American Antiquity,Articles,sympathetic magic in western north american rock art,20 January 2017, January 2006,True,James D. Keyser,First,United States of America,[],['California' 'the Columbia Plateau'],['North America'],United States,US,NA,,,['western north american'],,
1127,1127,https://doi.org/10.2307/40035319,American Antiquity,Articles,sympathetic magic in western north american rock art,20 January 2017, January 2006,True,David S. Whitley,Communication,United States of America,[],['California' 'the Columbia Plateau'],['North America'],United States,US,NA,,,['western north american'],,
1128,1128,https://doi.org/10.2307/40035320,American Antiquity,Articles,"midden ceramic assemblage formation: a case study from kalinga, philippines",20 January 2017, January 2006,False,Margaret E. Beck,First,United States of America,['380' 'Philippines'],['Dalupa' 'Pasil Municipality' 'Kalinga Province' 'Philippines' 'Dalupa'],[],United States,US,NA,"['kalinga', 'philippines']",,,,
1129,1129,https://doi.org/10.2307/40035321,American Antiquity,Articles,gender in middle range societies: a case study in casas grandes iconography,20 January 2017, January 2006,True,Christine S. VanPool,First,United States of America,[],[],['Middle Range'],United States,US,NA,,,,,
1130,1130,https://doi.org/10.2307/40035321,American Antiquity,Articles,gender in middle range societies: a case study in casas grandes iconography,20 January 2017, January 2006,True,Todd L. VanPool,Communication,United States of America,[],[],['Middle Range'],United States,US,NA,,,,,
1131,1131,https://doi.org/10.2307/40035322,American Antiquity,Articles,toward an understanding of borderland processes,20 January 2017, January 2006,False,Bradley J. Parker,First,United States of America,[],[],[],United States,US,NA,,,,,
1132,1132,https://doi.org/10.2307/40035867,American Antiquity,Articles,on bonfire shelter (texas) as a paleoindian bison jump: an assessment using gis and zooarchaeology,20 January 2017, October 2005,True,Ryan M. Byerly,First,United States of America,[],[],[],United States,US,NA,['texas'],,,,
1133,1133,https://doi.org/10.2307/40035867,American Antiquity,Articles,on bonfire shelter (texas) as a paleoindian bison jump: an assessment using gis and zooarchaeology,20 January 2017, October 2005,True, Judith R. Cooper,Other,United States of America,[],[],[],United States,US,NA,['texas'],,,,
1134,1134,https://doi.org/10.2307/40035867,American Antiquity,Articles,on bonfire shelter (texas) as a paleoindian bison jump: an assessment using gis and zooarchaeology,20 January 2017, October 2005,True, David J. Meltzer,Other,United States of America,[],[],[],United States,US,NA,['texas'],,,,
1135,1135,https://doi.org/10.2307/40035867,American Antiquity,Articles,on bonfire shelter (texas) as a paleoindian bison jump: an assessment using gis and zooarchaeology,20 January 2017, October 2005,True, Matthew E. Hill,Other,United States of America,[],[],[],United States,US,NA,['texas'],,,,
1136,1136,https://doi.org/10.2307/40035867,American Antiquity,Articles,on bonfire shelter (texas) as a paleoindian bison jump: an assessment using gis and zooarchaeology,20 January 2017, October 2005,True,Jason M. LaBelle,Communication,United States of America,[],[],[],United States,US,NA,['texas'],,,,
1137,1137,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True,Joe W. Saunders,First,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1138,1138,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, Rolfe D. Mandel,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1139,1139,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, C. Garth Sampson,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1140,1140,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, Charles M. Allen,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1141,1141,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, E. Thurman Allen,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1142,1142,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, Daniel A. Bush,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1143,1143,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, James K. Feathers,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1144,1144,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, Kristen J. Gremillion,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1145,1145,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, C. T. Hallmark,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1146,1146,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, H. Edwin Jackson,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1147,1147,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, Jay K. Johnson,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
1148,1148,https://doi.org/10.2307/40035868,American Antiquity,Articles,"watson brake, a middle archaic mound complex in northeast louisiana",20 January 2017, October 2005,True, Reca Jones,Other,United States of America,[],['Middle Archaic' 'B.C.' 'B.C.'],['Mississippi valley'],United States,US,NA,,,['northeast louisiana'],,
